ID,Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label
39,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201711:13:17,119990319,4082,1381,152358,151068,90,23,37.3243508084274,6.43106738201767,331,39,109.390296886314,53.8505892609577,2528.75400722953,45.5286730256963,21968.201940681,78697.725334884,1245988,0,119990182,29402.1519235482,93383.9692713189,1246155,0,119978395,86940.865942029,153219.678528033,1477789,1,0,0,0,0,97748,34284,34.0194111826638,11.5092618430325,23,331,55.5384333821377,41.7671077780746,1744.4912921453,0,0,0,0,0,0,0,0,0,55.5485996705107,37.3243508084272,109.390296886314,97748,0,0,0,0,0,0,4082,152358,1381,151068,-1,-1,4081,20,0,0,0,0,0,0,0,0,BENIGN
40,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201711:13:17,119202350,1589,1587,61507,204167,80,26,38.7079924480804,7.83562669174176,438,42,128.649653434153,57.9312829835002,2228.76478525801,26.643770026346,37544.0472440945,178712.148516403,4653847,0,119201986,75064.2229219142,252940.587541762,4654747,0,119201580,75158.6254728879,252819.194958995,4654419,0,0,0,0,0,39208,38988,13.3302741095289,13.3134959168171,26,438,83.6361347182876,61.0707186278324,3729.63267371988,0,0,0,0,0,0,0,0,0,83.6624685138539,38.7079924480806,128.649653434152,39208,0,0,0,0,0,0,1589,61507,1587,204167,-1,-1,1588,20,0,0,0,0,0,0,0,0,BENIGN
41,179.1.4.238-10.200.7.196-443-50807-6,10.200.7.196,50807,179.1.4.238,443,6,26/04/201711:15:29,150065,16,13,373,11396,223,0,23.3125,65.0811992821275,1436,0,876.615384615385,585.702219343234,78426.0153933296,193.249591843534,5359.46428571429,13577.0609007392,63732,0,150065,10004.3333333333,19802.2638520616,63732,1,43107,3592.25,6295.07698162187,20291,0,0,0,0,0,632,424,106.620464465398,86.6291273781361,0,1436,392.3,574.207829130257,329714.631034483,0,0,0,1,0,0,0,0,0,405.827586206897,23.3125,876.615384615385,632,0,0,0,0,0,0,16,373,13,11396,14600,243,2,32,0,0,0,0,0,0,0,0,BENIGN
42,10.200.7.194-54.175.24.249-39461-443-6,10.200.7.194,39461,54.175.24.249,443,6,26/04/201711:14:29,66167989,8,7,786,598,466,0,98.25,166.237136988958,340,0,85.4285714285714,128.485871003854,20.9164585612538,0.226695721400873,4726284.92857143,16120078.9979902,60545257,75,615066,87866.5714285714,58788.0629886066,169629,15397,66048366,11008061,24365494.9674329,60583039,2233,0,0,0,0,264,232,0.120904384747132,0.105791336653741,0,466,86.5,141.678038759247,20072.6666666667,0,0,0,1,0,0,0,0,0,92.2666666666667,98.25,85.4285714285714,264,0,0,0,0,0,0,8,786,7,598,14600,66,3,32,615066,0,615066,615066,60545257,0,60545257,60545257,BENIGN
43,209.126.116.207-10.200.7.196-443-57914-6,10.200.7.196,57914,209.126.116.207,443,6,26/04/201711:13:36,111561545,19,20,1736,3140,1542,0,91.3684210526316,353.000347895062,1469,0,157,444.380941369712,43.7068167171762,0.349582824440088,2935830.13157895,4626548.69011438,10092454,4,111561545,6197863.61111111,5018485.16327373,10092542,1597,111469102,5866794.84210526,5089732.08710378,10122850,4,0,0,0,0,616,648,0.170309581137479,0.179273243302609,0,1542,121.9,393.934512324066,155184.4,0,0,0,1,0,0,0,0,1,125.025641025641,91.3684210526316,157,616,0,0,0,0,0,0,19,1736,20,3140,14600,259,3,32,53896.9090909091,178200.335906785,591191,37,10088043.0909091,2308.37221671687,10092454,10083999,BENIGN
44,179.1.4.238-10.200.7.196-443-51157-6,10.200.7.196,51157,179.1.4.238,443,6,26/04/201711:15:59,100026,15,11,373,10784,223,0,24.8666666666667,67.05740256001,2660,0,980.363636363636,817.007744483156,111540.999340172,259.932417571431,4001.04,8543.66284876301,39102,0,100026,7144.71428571429,14164.0036355902,52193,0,43017,4301.7,8140.24717137699,23935,0,0,0,0,0,544,360,149.961010137364,109.971407434067,0,2660,413.222222222222,699.152417262575,488814.102564102,0,0,0,1,0,0,0,0,0,429.115384615385,24.8666666666667,980.363636363636,544,0,0,0,0,0,0,15,373,11,10784,14600,243,2,32,0,0,0,0,0,0,0,0,BENIGN
45,10.200.1.118-10.200.7.195-0-0-0,10.200.1.118,0,10.200.7.195,0,0,26/04/201711:11:35,411,3,5,0,0,0,0,0,0,0,0,0,0,0,19464.7201946472,58.7142857142857,70.957062804944,157,0,157,78.5,111.015764646288,157,0,153,38.25,67.4258852370512,139,0,0,0,0,0,0,0,7299.2700729927,12165.4501216545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
46,10.200.1.118-10.200.7.4-0-0-0,10.200.1.118,0,10.200.7.4,0,0,26/04/201711:12:11,863,3,5,0,0,0,0,0,0,0,0,0,0,0,9269.98841251448,123.285714285714,192.464467963755,517,0,216,108,152.735064736294,216,0,130,32.5,59.1072471585902,121,0,0,0,0,0,0,0,3476.24565469293,5793.74275782155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
47,10.200.1.118-10.200.7.217-0-0-0,10.200.1.118,0,10.200.7.217,0,0,26/04/201711:12:12,614,4,4,0,0,0,0,0,0,0,0,0,0,0,13029.3159609121,87.7142857142857,113.803506515564,263,0,218,72.6666666666667,120.682779771322,212,1,133,44.3333333333333,75.9232068167127,132,0,0,0,0,0,0,0,6514.65798045603,6514.65798045603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
48,10.200.1.118-10.200.7.218-0-0-0,10.200.1.118,0,10.200.7.218,0,0,26/04/201711:12:12,372,4,4,0,0,0,0,0,0,0,0,0,0,0,21505.376344086,53.1428571428571,82.9586816261135,208,0,34,11.3333333333333,19.6299091524473,34,0,130,43.3333333333333,74.1911944460617,129,0,0,0,0,0,0,0,10752.688172043,10752.688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
49,10.200.1.118-10.200.7.194-0-0-0,10.200.1.118,0,10.200.7.194,0,0,26/04/201711:12:13,269,3,5,0,0,0,0,0,0,0,0,0,0,0,29739.7769516729,38.4285714285714,57.5234941650138,135,0,106,53,74.953318805774,106,0,136,34,67.3349834781297,135,0,0,0,0,0,0,0,11152.4163568773,18587.3605947955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
50,10.200.1.118-10.200.7.199-0-0-0,10.200.1.118,0,10.200.7.199,0,0,26/04/201711:12:13,176,3,5,0,0,0,0,0,0,0,0,0,0,0,45454.5454545455,25.1428571428571,38.6541441134435,108,0,109,54.5,75.6604255869606,108,1,38,9.5,13.2035348802256,28,0,0,0,0,0,0,0,17045.4545454545,28409.0909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
51,172.16.255.200-10.200.7.7-53-59979-17,172.16.255.200,53,10.200.7.7,59979,17,26/04/201711:14:12,112631433,4,3,180,135,45,45,45,0,45,45,45,0,2.79673259595303,0.0621496132434007,18771905.5,24339970.3249416,67963791,2598073,112631433,37543811,44866096.2576321,89349086,11285217,89828446,44914223,45889285.5553587,77362848,12465598,0,0,0,0,92,72,0.0355140647105147,0.026635548532886,45,45,45,0,0,0,0,0,0,0,0,0,0,0,51.4285714285714,45,45,92,0,0,0,0,0,0,4,180,3,135,-1,-1,3,20,2598073,0,2598073,2598073,22006672,25730620.6095457,67963791,8919697,BENIGN
52,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201711:15:17,119961373,3237,1137,123697,122625,90,26,38.2134692616621,6.83519333791553,438,42,107.849604221636,56.072664770263,2053.34428774836,36.4617367292053,27432.2828721701,94481.8935770142,1644160,0,119961143,37070.8105686033,111661.807439723,1644349,0,119961200,105599.647887324,173624.401298584,1644700,0,0,0,0,0,78552,28132,26.9836858236026,9.47805090560276,26,438,56.3099428571428,42.2388577729537,1784.12110596381,0,0,0,0,0,0,0,0,0,56.3228166438043,38.213469261662,107.849604221636,78552,0,0,0,0,0,0,3237,123697,1137,122625,-1,-1,3236,20,0,0,0,0,0,0,0,0,BENIGN
53,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201711:15:19,119554135,1161,1139,45407,147732,61,28,39.1102497846684,6.84746920449587,332,44,129.703248463565,60.9673318411456,1615.49410231608,19.2381468027016,52002.6685515441,214765.427041953,2483781,0,119553752,103063.579310345,298475.543454556,2484366,0,119553825,105056.085237258,309921.435458074,2495344,0,0,0,0,0,28752,28696,9.71108192953761,9.52706487316394,28,332,83.954367666232,62.5714624791907,3915.18791678477,0,0,0,0,0,0,0,0,0,83.9908695652174,39.1102497846684,129.703248463565,28752,0,0,0,0,0,0,1161,45407,1139,147732,-1,-1,1160,20,0,0,0,0,0,0,0,0,BENIGN
54,209.126.116.207-10.200.7.196-443-57914-6,10.200.7.196,57914,209.126.116.207,443,6,26/04/201711:15:37,110967380,13,11,0,0,0,0,0,0,0,0,0,0,0,0.216279775191592,4824668.69565217,5152353.84264945,10089871,24,110967380,9247281.66666667,2912091.1739437,10089959,151,100879495,10087949.5,1278.20640395477,10089927,10086208,0,0,0,0,416,352,0.117151544895446,0.0991282302961465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,416,0,0,0,0,0,0,13,0,11,0,259,259,0,32,101.363636363636,68.1443654710685,266,24,10087838.4545455,1243.59449690263,10089871,10086110,BENIGN
55,192.168.32.49-10.200.7.9-54808-3128-6,10.200.7.9,3128,192.168.32.49,54808,6,26/04/201711:14:51,382,1,1,6,6,6,6,6,0,6,6,6,0,31413.612565445,5235.60209424084,382,0,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2617.80104712042,2617.80104712042,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,108,256,0,20,0,0,0,0,0,0,0,0,BENIGN
56,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201711:17:18,38194474,661,466,24213,51966,56,25,36.6308623298034,5.57971575365845,305,45,111.515021459227,54.8940797256341,1994.5031838899,29.506886257944,33920.4920071048,93599.7551664672,997716,0,38194297,57870.146969697,121631.412332847,997968,0,38181693,82111.1677419355,142293.294166038,998021,0,0,0,0,0,16100,11680,17.306168426354,12.20071783159,25,305,67.5753546099292,51.2044598876429,2621.89671238523,0,0,0,0,0,0,0,0,0,67.6353149955634,36.6308623298033,111.515021459227,16100,0,0,0,0,0,0,661,24213,466,51966,-1,-1,660,20,0,0,0,0,0,0,0,0,BENIGN
57,10.200.1.118-10.200.7.217-0-0-0,10.200.1.118,0,10.200.7.217,0,0,26/04/201711:17:12,1054,4,4,0,0,0,0,0,0,0,0,0,0,0,7590.13282732448,150.571428571429,182.801219126913,386,1,402,134,218.350635446751,386,1,331,110.333333333333,187.638837486628,327,2,0,0,0,0,0,0,3795.06641366224,3795.06641366224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
58,172.16.255.200-10.200.7.7-53-59979-17,172.16.255.200,53,10.200.7.7,59979,17,26/04/201711:17:14,25563686,3,1,135,45,45,45,45,0,45,45,45,0,7.04123810627309,0.15647195791718,8521228.66666667,3053104.09507641,11645972,5545199,25563686,12781843,6235731.45855143,17191171,8372515,0,0,0,0,0,0,0,0,0,72,20,0.117353968437885,0.039117989479295,45,45,45,0,0,0,0,0,0,0,0,0,0,0,56.25,45,45,72,0,0,0,0,0,0,3,135,1,45,-1,-1,2,20,0,0,0,0,8521228.66666667,3053104.09507641,11645972,5545199,BENIGN
59,10.200.1.118-10.200.7.4-0-0-0,10.200.1.118,0,10.200.7.4,0,0,26/04/201711:17:11,880,3,3,0,0,0,0,0,0,0,0,0,0,0,6818.18181818182,176,200.897984061563,457,1,315,157.5,221.324422511389,314,1,472,236,312.541197284454,457,15,0,0,0,0,0,0,3409.09090909091,3409.09090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
60,192.168.10.76-10.200.7.8-54635-3128-6,192.168.10.76,54635,10.200.7.8,3128,6,26/04/201711:13:36,6558,6,0,36,0,6,6,6,0,0,0,0,0,5489.47849954254,914.913083257091,1311.6,1927.84667440126,4270,0,6558,1311.6,1927.84667440126,4270,0,0,0,0,0,0,0,0,0,0,120,0,914.913083257091,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,64,-1,5,20,0,0,0,0,0,0,0,0,BENIGN
61,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201711:17:21,34894664,623,614,23605,80257,56,22,37.8892455858748,6.47817979196954,378,45,130.711726384365,62.7770333360049,2976.44361900146,35.44954609679,28231.928802589,120816.655645373,1596993,0,34894664,56100.7459807074,172063.563415799,1614015,0,34376317,56078.8205546492,172511.431173919,1597321,0,0,0,0,0,15680,15108,17.8537325936137,17.5958135031763,22,378,83.9297253634895,64.2596471536323,4129.30225230932,0,0,0,0,0,0,0,0,0,83.997574777688,37.8892455858748,130.711726384365,15680,0,0,0,0,0,0,623,23605,614,80257,-1,-1,622,20,0,0,0,0,0,0,0,0,BENIGN
62,10.200.1.118-10.200.7.199-0-0-0,10.200.1.118,0,10.200.7.199,0,0,26/04/201711:17:13,222,3,5,0,0,0,0,0,0,0,0,0,0,0,36036.036036036,31.7142857142857,54.251618365152,149,0,28,14,18.3847763108502,27,1,152,38,74.0045043674145,149,0,0,0,0,0,0,0,13513.5135135135,22522.5225225225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
63,10.200.1.118-10.200.7.5-0-0-0,10.200.1.118,0,10.200.7.5,0,0,26/04/201711:15:47,664,3,5,0,0,0,0,0,0,0,0,0,0,0,12048.1927710843,94.8571428571429,138.081411458879,359,0,207,103.5,133.643181644257,198,9,361,90.25,179.167286820632,359,0,0,0,0,0,0,0,4518.07228915663,7530.12048192771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
64,209.126.116.207-10.200.7.196-443-57914-6,10.200.7.196,57914,209.126.116.207,443,6,26/04/201711:17:38,10088719,3,1,0,0,0,0,0,0,0,0,0,0,0,0.396482447375133,3362906.33333333,5824583.46828873,10088556,78,10088719,5044359.5,7133681.41023276,10088634,85,0,0,0,0,0,0,0,0,0,96,32,0.297361835531349,0.0991206118437832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,1,0,259,259,0,32,85,0,85,85,10088556,0,10088556,10088556,BENIGN
65,10.200.7.194-54.175.24.249-39461-443-6,10.200.7.194,39461,54.175.24.249,443,6,26/04/201711:15:36,115575,1,1,0,0,0,0,0,0,0,0,0,0,0,17.3047804455981,115575,0,115575,115575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.65239022279905,8.65239022279905,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,370,66,0,32,0,0,0,0,0,0,0,0,BENIGN
66,8.18.25.27-10.200.7.195-443-51623-6,10.200.7.195,51623,8.18.25.27,443,6,26/04/201711:15:43,64055060,12,8,1407,2610,325,0,117.25,156.373169635389,1364,0,326.25,501.248655146041,62.7116733635095,0.312231383437936,3371318.94736842,7852525.23117379,21043837,43,64055060,5823187.27272727,9761549.18681516,21043837,27203,63926911,9132415.85714286,11254246.4179948,21171669,872,0,0,0,0,392,264,0.187338830062762,0.124892553375174,0,1364,191.285714285714,337.329089000214,113790.914285714,0,0,0,1,0,0,0,0,0,200.85,117.25,326.25,392,0,0,0,0,0,0,12,1407,8,2610,14600,47,5,32,286649.666666667,274062.292744429,603109,127912,21021787.6666667,30335.1589139291,21043837,20987192,BENIGN
67,10.200.1.118-10.200.7.6-0-0-0,10.200.1.118,0,10.200.7.6,0,0,26/04/201711:15:34,287,2,5,0,0,0,0,0,0,0,0,0,0,0,24390.243902439,47.8333333333333,51.7819144747147,141,0,60,60,0,60,60,86,21.5,24.5288945259803,47,0,0,0,0,0,0,0,6968.64111498258,17421.6027874564,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
68,10.200.1.118-10.200.7.195-0-0-0,10.200.1.118,0,10.200.7.195,0,0,26/04/201711:16:35,780,3,5,0,0,0,0,0,0,0,0,0,0,0,10256.4102564103,111.428571428571,150.88500824895,383,0,122,61,84.8528137423857,121,1,410,102.5,187.386410037299,383,0,0,0,0,0,0,0,3846.15384615385,6410.25641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
69,10.200.1.118-10.200.7.196-0-0-0,10.200.1.118,0,10.200.7.196,0,0,26/04/201711:15:50,908,3,5,0,0,0,0,0,0,0,0,0,0,0,8810.57268722467,129.714285714286,147.280587412501,316,0,331,165.5,211.424927574778,315,16,361,90.25,151.891134259596,316,0,0,0,0,0,0,0,3303.96475770925,5506.60792951542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
70,10.200.1.118-10.200.7.194-0-0-0,10.200.1.118,0,10.200.7.194,0,0,26/04/201711:17:13,506,3,3,0,0,0,0,0,0,0,0,0,0,0,11857.7075098814,101.2,119.493514468359,293,0,106,53,74.953318805774,106,0,107,53.5,74.2462120245875,106,1,0,0,0,0,0,0,5928.85375494071,5928.85375494071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
71,10.200.1.118-10.200.7.7-0-0-0,10.200.1.118,0,10.200.7.7,0,0,26/04/201711:15:19,610,4,4,0,0,0,0,0,0,0,0,0,0,0,13114.7540983607,87.1428571428571,108.028435410048,240,0,179,59.6666666666667,102.480892527989,178,0,247,82.3333333333333,136.566223252067,240,1,0,0,0,0,0,0,6557.37704918033,6557.37704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
72,10.200.1.118-10.200.7.9-0-0-0,10.200.1.118,0,10.200.7.9,0,0,26/04/201711:15:21,534,3,5,0,0,0,0,0,0,0,0,0,0,0,14981.2734082397,76.2857142857143,140.875493830207,391,0,391,195.5,276.47875144394,391,0,103,25.75,29.8817112406011,59,0,0,0,0,0,0,0,5617.97752808989,9363.29588014981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
73,10.200.1.118-10.200.7.218-0-0-0,10.200.1.118,0,10.200.7.218,0,0,26/04/201711:17:12,519,4,4,0,0,0,0,0,0,0,0,0,0,0,15414.2581888247,74.1428571428572,117.208402104156,296,1,38,12.6666666666667,19.3476958145753,35,1,185,61.6666666666667,101.618567857126,179,2,0,0,0,0,0,0,7707.12909441233,7707.12909441233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
74,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201711:17:56,119799502,3720,1237,139688,134695,64,27,37.5505376344086,5.7379472314546,460,43,108.888439773646,55.9876937232969,2290.35175788961,41.3774674956495,24172.6194511703,87930.4570779998,1421567,0,119799405,32212.8004840011,103023.424259512,1421666,0,119799149,96924.8778317153,164802.244760538,1488880,1,0,0,0,0,90592,30672,31.0518820019803,10.3255854936692,27,460,55.3485276321097,41.9456158276395,1759.43468715992,0,0,0,0,0,0,0,0,0,55.3596933629211,37.5505376344086,108.888439773646,90592,0,0,0,0,0,0,3720,139688,1237,134695,-1,-1,3719,20,0,0,0,0,0,0,0,0,BENIGN
75,8.18.25.27-10.200.7.195-443-51623-6,10.200.7.195,51623,8.18.25.27,443,6,26/04/201711:18:32,112226122,45,30,6782,2323,357,0,150.711111111111,156.304717287946,101,0,77.4333333333334,43.4484897823597,81.1308440293428,0.668293608149447,1516569.21621622,4990857.50211665,21032465,1,112226122,2550593.68181818,6291966.30022909,21032465,3477,112094168,3865316.13793103,7519910.74595623,21160805,624,1,0,0,0,1440,960,0.400976164889668,0.267317443259779,0,357,124.078947368421,129.988590592446,16897.0336842105,0,1,0,0,1,0,0,0,0,125.733333333333,150.711111111111,77.4333333333333,1440,0,0,0,0,0,0,45,6782,30,2323,316,126,21,32,1915685.6,2499215.32683276,6282745,131771,19700540.6,1576731.24056156,21032465,17036192,BENIGN
76,172.16.255.200-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.200,53,17,26/04/201711:18:53,114298827,4,4,180,180,45,45,45,0,45,45,45,0,3.14963862227562,0.0699919693839028,16328403.8571429,22261980.6146692,65485451,103849,102628632,34209544,37187185.0561345,77144237,12154120,102248556,34082852,37102948.891289,76912895,11762635,0,0,0,0,116,92,0.0349959846919514,0.0349959846919514,45,45,45,0,0,0,0,0,0,0,0,0,0,1,50.625,45,45,116,0,0,0,0,0,0,4,180,4,180,-1,-1,3,20,1003340,1272072.37143254,1902831,103849,22458429.4,24053873.3210365,65485451,11427444,BENIGN
77,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201711:19:56,119983365,3391,1118,126366,120978,64,24,37.2651135358302,5.20014360283018,430,40,108.209302325581,55.7497688450898,2061.48577346535,37.5802095565498,26615.6532830524,92298.536981395,1264561,0,119982894,35393.1840707966,107621.77419976,1264679,0,119983082,107415.471799463,174276.203860502,1264836,0,0,0,0,0,83024,27876,28.2622511879043,9.31795836864552,24,430,54.8514412416851,41.5797029020201,1728.87169342026,0,0,0,0,0,0,0,0,0,54.8636061210912,37.2651135358301,108.209302325581,83024,0,0,0,0,0,0,3391,126366,1118,120978,-1,-1,3390,20,0,0,0,0,0,0,0,0,BENIGN
78,8.18.25.27-10.200.7.195-443-51623-6,10.200.7.195,51623,8.18.25.27,443,6,26/04/201711:20:45,83882869,7,4,927,404,325,0,132.428571428571,165.425569509732,101,101,101,0,15.8673638117933,0.131135238113994,8388286.9,14088122.5537197,38200194,26,83882869,13980478.1666667,16230785.3109777,38200194,128795,83754195,27918065,9154062.32910133,38337733,21168833,1,0,0,0,224,128,0.0834496969816328,0.0476855411323616,0,325,136.666666666667,134.538492858386,18100.6060606061,0,1,0,0,1,0,0,0,0,149.090909090909,132.428571428571,101,224,0,0,0,0,0,0,7,927,4,404,316,126,2,32,88799.3333333333,76951.6728494796,137517,86,27829078,9123745.36095435,38200194,21039558,BENIGN
79,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201711:21:56,119958953,2972,1146,111792,124219,117,24,37.6150740242261,7.10629126370733,459,43,108.393542757417,57.2549154062799,1967.43130960805,34.3284089850301,29137.4673305805,94794.6804256607,1002957,0,119958953,40376.6250420734,113262.262514617,1003350,0,119606967,104460.233187773,167737.906146295,1057658,0,0,0,0,0,72180,28724,24.7751412101771,9.55326777485295,24,459,57.3265355668852,44.2145246366476,1954.92418884472,0,0,0,0,0,0,0,0,0,57.3404565322972,37.6150740242261,108.393542757417,72180,0,0,0,0,0,0,2972,111792,1146,124219,-1,-1,2971,20,0,0,0,0,0,0,0,0,BENIGN
80,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201711:23:56,35057622,957,321,36255,32893,95,27,37.8840125391849,5.74311716416694,274,50,102.470404984424,49.5751944287461,1972.40987993995,36.4542694881016,27453.1104150352,99395.0468560836,1003832,0,35057351,36670.8692468619,115773.444675043,1004040,0,34976264,109300.825,185325.522697676,1035169,1,0,0,0,0,23644,8104,27.2979154147991,9.15635407330252,27,274,54.1383893666927,37.7617158915639,1425.94718707519,0,0,0,0,0,0,0,0,0,54.1807511737089,37.884012539185,102.470404984424,23644,0,0,0,0,0,0,957,36255,321,32893,-1,-1,956,20,0,0,0,0,0,0,0,0,BENIGN
